order_id,expected_reason_code,note
order_001728,matched,"clean order, should reconcile on both legs"
order_001729,matched,"clean order, should reconcile on both legs"
order_001730,matched,"clean order, should reconcile on both legs"
order_001731,matched,"clean order, should reconcile on both legs"
order_001732,matched,"clean order, should reconcile on both legs"
order_001733,matched,"clean order, should reconcile on both legs"
order_001734,matched,"clean order, should reconcile on both legs"
order_001735,matched,"clean order, should reconcile on both legs"
order_001736,matched,"clean order, should reconcile on both legs"
order_001737,matched,"clean order, should reconcile on both legs"
order_001738,matched,"clean order, should reconcile on both legs"
order_001739,matched,"clean order, should reconcile on both legs"
order_001740,matched,"clean order, should reconcile on both legs"
order_001741,matched,"clean order, should reconcile on both legs"
order_001742,matched,"clean order, should reconcile on both legs"
order_001743,matched,"clean order, should reconcile on both legs"
order_001744,matched,"clean order, should reconcile on both legs"
order_001745,matched,"clean order, should reconcile on both legs"
order_001746,matched,"clean order, should reconcile on both legs"
order_001747,matched,"clean order, should reconcile on both legs"
order_001748,matched,"clean order, should reconcile on both legs"
order_001749,matched,"clean order, should reconcile on both legs"
order_001750,matched,"clean order, should reconcile on both legs"
order_001751,matched,"clean order, should reconcile on both legs"
order_001752,matched,"clean order, should reconcile on both legs"
order_001753,matched,"clean order, should reconcile on both legs"
order_001754,matched,"clean order, should reconcile on both legs"
order_001755,matched,"clean order, should reconcile on both legs"
order_001756,matched,"clean order, should reconcile on both legs"
order_001757,matched,"clean order, should reconcile on both legs"
order_001758,matched,"clean order, should reconcile on both legs"
order_001759,matched,"clean order, should reconcile on both legs"
order_001760,matched,"clean order, should reconcile on both legs"
order_001761,matched,"clean order, should reconcile on both legs"
order_001762,matched,"clean order, should reconcile on both legs"
order_001763,matched,"clean order, should reconcile on both legs"
order_001764,matched,"clean order, should reconcile on both legs"
order_001765,matched,"clean order, should reconcile on both legs"
order_001766,matched,"clean order, should reconcile on both legs"
order_001767,matched,"clean order, should reconcile on both legs"
order_001768,matched,"clean order, should reconcile on both legs"
order_001769,matched,"clean order, should reconcile on both legs"
order_001770,matched,"clean order, should reconcile on both legs"
order_001771,matched,"clean order, should reconcile on both legs"
order_001772,matched,"clean order, should reconcile on both legs"
order_001773,matched,"clean order, should reconcile on both legs"
order_001774,matched,"clean order, should reconcile on both legs"
order_001775,matched,"clean order, should reconcile on both legs"
order_001776,refund_not_reflected,Razorpay refunded; merchant ledger still books the full sale
order_001777,duplicate_settlement,two settlement rows exist for one order_id
order_001778,no_settlement_found,order never settled (stuck/orphan)
order_001779,fee_footing_mismatch,settled_amount does not foot against gross - fee - tax
order_001780,bank_credit_delayed,"bank credit lands 8 days after settlement, past the window"
order_001781,matched,"clean order, should reconcile on both legs"
order_001782,matched,"clean order, should reconcile on both legs"
order_001783,matched,"clean order, should reconcile on both legs"
order_001784,matched,"clean order, should reconcile on both legs"
order_001785,matched,"clean order, should reconcile on both legs"
order_001786,matched,"clean order, should reconcile on both legs"
order_001787,matched,"clean order, should reconcile on both legs"
order_001788,matched,"clean order, should reconcile on both legs"
order_001789,matched,"clean order, should reconcile on both legs"
order_001790,matched,"clean order, should reconcile on both legs"
order_001791,matched,"clean order, should reconcile on both legs"
order_001792,matched,"clean order, should reconcile on both legs"
order_001793,matched,"clean order, should reconcile on both legs"
order_001794,matched,"clean order, should reconcile on both legs"
order_001795,matched,"clean order, should reconcile on both legs"
order_001796,matched,"clean order, should reconcile on both legs"
order_001797,matched,"clean order, should reconcile on both legs"
order_001798,matched,"clean order, should reconcile on both legs"
order_001799,matched,"clean order, should reconcile on both legs"
order_001800,matched,"clean order, should reconcile on both legs"
order_001801,matched,"clean order, should reconcile on both legs"
order_001802,matched,"clean order, should reconcile on both legs"
order_001803,matched,"clean order, should reconcile on both legs"
order_001804,matched,"clean order, should reconcile on both legs"
order_001805,matched,"clean order, should reconcile on both legs"
order_001806,matched,"clean order, should reconcile on both legs"
order_001807,matched,"clean order, should reconcile on both legs"
order_001808,matched,"clean order, should reconcile on both legs"
order_001809,matched,"clean order, should reconcile on both legs"
order_001810,matched,"clean order, should reconcile on both legs"
order_001811,matched,"clean order, should reconcile on both legs"
order_001812,matched,"clean order, should reconcile on both legs"
order_001813,matched,"clean order, should reconcile on both legs"
order_001814,matched,"clean order, should reconcile on both legs"
order_001815,matched,"clean order, should reconcile on both legs"
order_001816,matched,"clean order, should reconcile on both legs"
order_001817,matched,"clean order, should reconcile on both legs"
order_001818,matched,"clean order, should reconcile on both legs"
order_001819,matched,"clean order, should reconcile on both legs"
order_001820,matched,"clean order, should reconcile on both legs"
order_001821,matched,"clean order, should reconcile on both legs"
order_001822,matched,"clean order, should reconcile on both legs"
order_001823,matched,"clean order, should reconcile on both legs"
order_001824,matched,"clean order, should reconcile on both legs"
order_001825,matched,"clean order, should reconcile on both legs"
order_001826,matched,"clean order, should reconcile on both legs"
order_001827,matched,"clean order, should reconcile on both legs"
order_001828,matched,"clean order, should reconcile on both legs"
order_001829,matched,"clean order, should reconcile on both legs"
order_001830,matched,"clean order, should reconcile on both legs"
order_001831,matched,"clean order, should reconcile on both legs"
order_001832,matched,"clean order, should reconcile on both legs"
order_001833,matched,"clean order, should reconcile on both legs"
order_001834,matched,"clean order, should reconcile on both legs"
order_001835,matched,"clean order, should reconcile on both legs"
order_001836,matched,"clean order, should reconcile on both legs"
order_001837,matched,"clean order, should reconcile on both legs"
order_001838,matched,"clean order, should reconcile on both legs"
order_001839,matched,"clean order, should reconcile on both legs"
order_001840,matched,"clean order, should reconcile on both legs"
order_001841,matched,"clean order, should reconcile on both legs"
order_001842,matched,"clean order, should reconcile on both legs"
order_001843,matched,"clean order, should reconcile on both legs"
order_001844,matched,"clean order, should reconcile on both legs"
order_001845,matched,"clean order, should reconcile on both legs"
order_001846,matched,"clean order, should reconcile on both legs"
order_001847,matched,"clean order, should reconcile on both legs"
order_001848,matched,"clean order, should reconcile on both legs"
order_001849,matched,"clean order, should reconcile on both legs"
order_001850,matched,"clean order, should reconcile on both legs"
order_001851,matched,"clean order, should reconcile on both legs"
order_001852,matched,"clean order, should reconcile on both legs"
order_001853,matched,"clean order, should reconcile on both legs"
order_001854,matched,"clean order, should reconcile on both legs"
order_001855,matched,"clean order, should reconcile on both legs"
order_001856,matched,"clean order, should reconcile on both legs"
order_001857,matched,"clean order, should reconcile on both legs"
order_001858,matched,"clean order, should reconcile on both legs"
order_001859,matched,"clean order, should reconcile on both legs"
order_001860,matched,"clean order, should reconcile on both legs"
order_001861,matched,"clean order, should reconcile on both legs"
order_001862,matched,"clean order, should reconcile on both legs"
order_001863,matched,"clean order, should reconcile on both legs"
order_001864,matched,"clean order, should reconcile on both legs"
order_001865,matched,"clean order, should reconcile on both legs"
order_001866,matched,"clean order, should reconcile on both legs"
order_001867,matched,"clean order, should reconcile on both legs"
order_001868,matched,"clean order, should reconcile on both legs"
order_001869,matched,"clean order, should reconcile on both legs"
order_001870,matched,"clean order, should reconcile on both legs"
order_001871,matched,"clean order, should reconcile on both legs"
order_001872,matched,"clean order, should reconcile on both legs"
order_001873,matched,"clean order, should reconcile on both legs"
order_001874,matched,"clean order, should reconcile on both legs"
order_001875,matched,"clean order, should reconcile on both legs"
order_001876,matched,"clean order, should reconcile on both legs"
order_001877,matched,"clean order, should reconcile on both legs"
order_001878,matched,"clean order, should reconcile on both legs"
order_001879,matched,"clean order, should reconcile on both legs"
order_001880,matched,"clean order, should reconcile on both legs"
order_001881,matched,"clean order, should reconcile on both legs"
order_001882,matched,"clean order, should reconcile on both legs"
order_001883,matched,"clean order, should reconcile on both legs"
order_001884,matched,"clean order, should reconcile on both legs"
order_001885,matched,"clean order, should reconcile on both legs"
order_001886,matched,"clean order, should reconcile on both legs"
order_001887,matched,"clean order, should reconcile on both legs"
order_001888,matched,"clean order, should reconcile on both legs"
order_001889,matched,"clean order, should reconcile on both legs"
order_001890,matched,"clean order, should reconcile on both legs"
order_001891,matched,"clean order, should reconcile on both legs"
order_001892,matched,"clean order, should reconcile on both legs"
order_001893,matched,"clean order, should reconcile on both legs"
order_001894,matched,"clean order, should reconcile on both legs"
order_001895,matched,"clean order, should reconcile on both legs"
order_001896,matched,"clean order, should reconcile on both legs"
order_001897,matched,"clean order, should reconcile on both legs"
order_001898,matched,"clean order, should reconcile on both legs"
order_001899,matched,"clean order, should reconcile on both legs"
order_001900,matched,"clean order, should reconcile on both legs"
order_001901,matched,"clean order, should reconcile on both legs"
order_001902,matched,"clean order, should reconcile on both legs"
order_001903,matched,"clean order, should reconcile on both legs"
order_001904,matched,"clean order, should reconcile on both legs"
order_001905,matched,"clean order, should reconcile on both legs"
order_001906,matched,"clean order, should reconcile on both legs"
order_001907,matched,"clean order, should reconcile on both legs"
order_001908,matched,"clean order, should reconcile on both legs"
order_001909,matched,"clean order, should reconcile on both legs"
order_001910,matched,"clean order, should reconcile on both legs"
order_001911,matched,"clean order, should reconcile on both legs"
order_001912,matched,"clean order, should reconcile on both legs"
order_001913,matched,"clean order, should reconcile on both legs"
order_001914,matched,"clean order, should reconcile on both legs"
order_001915,matched,"clean order, should reconcile on both legs"
order_001916,matched,"clean order, should reconcile on both legs"
order_001917,matched,"clean order, should reconcile on both legs"
order_001918,matched,"clean order, should reconcile on both legs"
order_001919,matched,"clean order, should reconcile on both legs"
order_001920,matched,"clean order, should reconcile on both legs"
order_001921,matched,"clean order, should reconcile on both legs"
order_001922,matched,"clean order, should reconcile on both legs"
order_001923,matched,"clean order, should reconcile on both legs"
order_001924,matched,"clean order, should reconcile on both legs"
order_001925,matched,"clean order, should reconcile on both legs"
order_001926,matched,"clean order, should reconcile on both legs"
order_001927,matched,"clean order, should reconcile on both legs"
order_001928,matched,"clean order, should reconcile on both legs"
order_001929,matched,"clean order, should reconcile on both legs"
order_001930,matched,"clean order, should reconcile on both legs"
order_001931,matched,"clean order, should reconcile on both legs"
order_001932,matched,"clean order, should reconcile on both legs"
order_001933,matched,"clean order, should reconcile on both legs"
order_001934,matched,"clean order, should reconcile on both legs"
order_001935,matched,"clean order, should reconcile on both legs"
order_001936,matched,"clean order, should reconcile on both legs"
order_001937,matched,"clean order, should reconcile on both legs"
order_001938,matched,"clean order, should reconcile on both legs"
order_001939,matched,"clean order, should reconcile on both legs"
order_001940,matched,"clean order, should reconcile on both legs"
order_001941,matched,"clean order, should reconcile on both legs"
order_001942,matched,"clean order, should reconcile on both legs"
order_001943,matched,"clean order, should reconcile on both legs"
order_001944,matched,"clean order, should reconcile on both legs"
order_001945,matched,"clean order, should reconcile on both legs"
order_001946,matched,"clean order, should reconcile on both legs"
order_001947,matched,"clean order, should reconcile on both legs"
order_001948,matched,"clean order, should reconcile on both legs"
order_001949,matched,"clean order, should reconcile on both legs"
order_001950,matched,"clean order, should reconcile on both legs"
order_001951,matched,"clean order, should reconcile on both legs"
order_001952,matched,"clean order, should reconcile on both legs"
order_001953,matched,"clean order, should reconcile on both legs"
order_001954,matched,"clean order, should reconcile on both legs"
order_001955,matched,"clean order, should reconcile on both legs"
order_001956,matched,"clean order, should reconcile on both legs"
order_001957,matched,"clean order, should reconcile on both legs"
order_001958,matched,"clean order, should reconcile on both legs"
order_001959,matched,"clean order, should reconcile on both legs"
order_001960,matched,"clean order, should reconcile on both legs"
order_001961,matched,"clean order, should reconcile on both legs"
order_001962,matched,"clean order, should reconcile on both legs"
order_001963,matched,"clean order, should reconcile on both legs"
order_001964,matched,"clean order, should reconcile on both legs"
order_001965,matched,"clean order, should reconcile on both legs"
order_001966,matched,"clean order, should reconcile on both legs"
order_001967,matched,"clean order, should reconcile on both legs"
order_001968,matched,"clean order, should reconcile on both legs"
order_001969,matched,"clean order, should reconcile on both legs"
order_001970,matched,"clean order, should reconcile on both legs"
order_001971,matched,"clean order, should reconcile on both legs"
order_001972,matched,"clean order, should reconcile on both legs"
order_001973,matched,"clean order, should reconcile on both legs"
order_001974,matched,"clean order, should reconcile on both legs"
order_001975,matched,"clean order, should reconcile on both legs"
order_001976,matched,"clean order, should reconcile on both legs"
order_001977,matched,"clean order, should reconcile on both legs"
order_001978,matched,"clean order, should reconcile on both legs"
order_001979,matched,"clean order, should reconcile on both legs"
order_001980,matched,"clean order, should reconcile on both legs"
order_001981,matched,"clean order, should reconcile on both legs"
order_001982,matched,"clean order, should reconcile on both legs"
order_001983,matched,"clean order, should reconcile on both legs"
order_001984,matched,"clean order, should reconcile on both legs"
order_001985,matched,"clean order, should reconcile on both legs"
order_001986,matched,"clean order, should reconcile on both legs"
order_001987,matched,"clean order, should reconcile on both legs"
order_001988,matched,"clean order, should reconcile on both legs"
order_001989,matched,"clean order, should reconcile on both legs"
order_001990,matched,"clean order, should reconcile on both legs"
order_001991,matched,"clean order, should reconcile on both legs"
order_001992,matched,"clean order, should reconcile on both legs"
order_001993,matched,"clean order, should reconcile on both legs"
order_001994,matched,"clean order, should reconcile on both legs"
order_001995,matched,"clean order, should reconcile on both legs"
order_001996,matched,"clean order, should reconcile on both legs"
order_001997,matched,"clean order, should reconcile on both legs"
order_001998,refund_not_reflected,Razorpay refunded; merchant ledger still books the full sale
order_001999,duplicate_settlement,two settlement rows exist for one order_id
order_002000,no_settlement_found,order never settled (stuck/orphan)
order_002901,no_ledger_entry,Razorpay settled an order the merchant never booked
order_002902,no_ledger_entry,Razorpay settled an order the merchant never booked
